Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL
2016-07-20,Cheap Thrills,Sia Featuring Sean Paul,5,6,5,21,https://charts-static.billboard.com/img/2016/01/sia-go1-cheapthrills-70f-180x180.jpg
2016-07-20,Panda,Desiigner,6,4,1,20,#
2016-07-20,Needed Me,Rihanna,7,7,7,23,https://charts-static.billboard.com/img/2016/02/rihanna-87k-neededme-qte-180x180.jpg
2016-07-20,Ride,Twenty One Pilots,8,9,8,17,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-07-20,Don't Mind,Kent Jones,9,8,8,10,#
2016-07-20,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,10,10,4,19,https://charts-static.billboard.com/img/2013/09/ty-dolla-sign-c0d-180x180.jpg
2016-07-27,One Dance,Drake Featuring Wizkid & Kyla,1,1,1,15,#
2016-07-27,Can't Stop The Feeling!,Justin Timberlake,2,2,1,10,#
2016-07-27,Cheap Thrills,Sia Featuring Sean Paul,3,5,3,22,#
2016-07-27,This Is What You Came For,Calvin Harris Featuring Rihanna,4,4,4,11,#
2016-07-27,Don't Let Me Down,The Chainsmokers Featuring Daya,5,3,3,22,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-07-27,Ride,Twenty One Pilots,6,8,6,18,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-07-27,Needed Me,Rihanna,7,7,7,24,https://charts-static.billboard.com/img/2016/02/rihanna-87k-neededme-qte-180x180.jpg
2016-07-27,Panda,Desiigner,8,6,1,21,#
2016-07-27,Don't Mind,Kent Jones,9,9,8,11,#
2016-07-27,Send My Love (To Your New Lover),Adele,10,12,10,9,https://charts-static.billboard.com/img/2015/12/adele-9x5-sendmylovetoyournewlover-hx4-180x180.jpg
2016-08-03,Cheap Thrills,Sia Featuring Sean Paul,1,3,1,23,#
2016-08-03,One Dance,Drake Featuring Wizkid & Kyla,2,1,1,16,#
2016-08-03,This Is What You Came For,Calvin Harris Featuring Rihanna,3,4,3,12,#
2016-08-03,Can't Stop The Feeling!,Justin Timberlake,4,2,1,11,#
2016-08-03,Don't Let Me Down,The Chainsmokers Featuring Daya,5,5,3,23,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-08-03,Ride,Twenty One Pilots,6,6,6,19,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-08-03,Needed Me,Rihanna,7,7,7,25,https://charts-static.billboard.com/img/2016/02/rihanna-87k-neededme-qte-180x180.jpg
2016-08-03,Don't Mind,Kent Jones,8,9,8,12,#
2016-08-03,Panda,Desiigner,9,8,1,22,#
2016-08-03,Send My Love (To Your New Lover),Adele,10,10,10,10,https://charts-static.billboard.com/img/2015/12/adele-9x5-sendmylovetoyournewlover-hx4-180x180.jpg
2016-08-10,Cheap Thrills,Sia Featuring Sean Paul,1,1,1,24,#
2016-08-10,Cold Water,Major Lazer Featuring Justin Bieber & Mo,2,2,1,-,#
2016-08-10,One Dance,Drake Featuring Wizkid & Kyla,3,2,1,17,#
2016-08-10,This Is What You Came For,Calvin Harris Featuring Rihanna,4,3,3,13,#
2016-08-10,Can't Stop The Feeling!,Justin Timberlake,5,4,1,12,https://charts-static.billboard.com/img/2002/09/justin-timberlake-09b-180x180.jpg
2016-08-10,Don't Let Me Down,The Chainsmokers Featuring Daya,6,5,3,24,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-08-10,Ride,Twenty One Pilots,7,6,6,20,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-08-10,Needed Me,Rihanna,8,7,7,26,https://charts-static.billboard.com/img/2016/02/rihanna-87k-neededme-qte-180x180.jpg
2016-08-10,Send My Love (To Your New Lover),Adele,9,10,9,11,https://charts-static.billboard.com/img/2015/12/adele-9x5-sendmylovetoyournewlover-hx4-180x180.jpg
2016-08-10,Panda,Desiigner,10,9,1,23,#
2016-08-17,Cheap Thrills,Sia Featuring Sean Paul,1,1,1,25,#
2016-08-17,One Dance,Drake Featuring Wizkid & Kyla,2,3,1,18,#
2016-08-17,This Is What You Came For,Calvin Harris Featuring Rihanna,3,4,3,14,#
2016-08-17,Can't Stop The Feeling!,Justin Timberlake,4,5,1,13,#
2016-08-17,Cold Water,Major Lazer Featuring Justin Bieber & Mo,5,2,2,2,https://charts-static.billboard.com/img/2016/08/major-lazer-gnw-106x106.jpg
2016-08-17,Don't Let Me Down,The Chainsmokers Featuring Daya,6,6,3,25,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-08-17,Ride,Twenty One Pilots,7,7,6,21,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-08-17,Needed Me,Rihanna,8,8,7,27,https://charts-static.billboard.com/img/2016/02/rihanna-87k-neededme-qte-180x180.jpg
2016-08-17,Closer,The Chainsmokers Featuring Halsey,9,9,1,-,https://charts-static.billboard.com/img/2016/08/the-chainsmokers-jut-closer-hyh-180x180.jpg
2016-08-17,Send My Love (To Your New Lover),Adele,10,9,9,12,https://charts-static.billboard.com/img/2015/12/adele-9x5-sendmylovetoyournewlover-hx4-180x180.jpg
2016-08-24,Cheap Thrills,Sia Featuring Sean Paul,1,1,1,26,#
2016-08-24,Cold Water,Major Lazer Featuring Justin Bieber & Mo,2,5,2,3,#
2016-08-24,This Is What You Came For,Calvin Harris Featuring Rihanna,3,3,3,15,#
2016-08-24,Heathens,Twenty One Pilots,4,11,4,8,#
2016-08-24,One Dance,Drake Featuring Wizkid & Kyla,5,2,1,19,https://charts-static.billboard.com/img/2016/04/drake-bg5-onedance-8wr-180x180.jpg
2016-08-24,Closer,The Chainsmokers Featuring Halsey,6,9,6,2,https://charts-static.billboard.com/img/2016/08/the-chainsmokers-jut-closer-hyh-180x180.jpg
2016-08-24,Ride,Twenty One Pilots,7,7,6,22,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-08-24,Don't Let Me Down,The Chainsmokers Featuring Daya,8,6,3,26,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-08-24,Can't Stop The Feeling!,Justin Timberlake,9,4,1,14,https://charts-static.billboard.com/img/2002/09/justin-timberlake-09b-180x180.jpg
2016-08-24,Needed Me,Rihanna,10,8,7,28,https://charts-static.billboard.com/img/2016/02/rihanna-87k-neededme-qte-180x180.jpg
2016-08-31,Closer,The Chainsmokers Featuring Halsey,1,6,1,3,#
2016-08-31,Cheap Thrills,Sia Featuring Sean Paul,2,1,1,27,#
2016-08-31,Cold Water,Major Lazer Featuring Justin Bieber & Mo,3,2,2,4,#
2016-08-31,Heathens,Twenty One Pilots,4,4,4,9,#
2016-08-31,This Is What You Came For,Calvin Harris Featuring Rihanna,5,3,3,16,https://charts-static.billboard.com/img/2016/05/calvin-harris-hdt-thisiswhatyoucamefor-n23-180x180.jpg
2016-08-31,Ride,Twenty One Pilots,6,7,6,23,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-08-31,One Dance,Drake Featuring Wizkid & Kyla,7,5,1,20,https://charts-static.billboard.com/img/2016/04/drake-bg5-onedance-8wr-180x180.jpg
2016-08-31,Don't Let Me Down,The Chainsmokers Featuring Daya,8,8,3,27,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-08-31,Can't Stop The Feeling!,Justin Timberlake,9,9,1,15,https://charts-static.billboard.com/img/2002/09/justin-timberlake-09b-180x180.jpg
2016-08-31,Send My Love (To Your New Lover),Adele,10,11,9,14,https://charts-static.billboard.com/img/2015/12/adele-9x5-sendmylovetoyournewlover-hx4-180x180.jpg
2016-09-07,Closer,The Chainsmokers Featuring Halsey,1,1,1,4,#
2016-09-07,Cold Water,Major Lazer Featuring Justin Bieber & Mo,2,3,2,5,#
2016-09-07,Cheap Thrills,Sia Featuring Sean Paul,3,2,1,28,#
2016-09-07,Heathens,Twenty One Pilots,4,4,4,10,#
2016-09-07,Ride,Twenty One Pilots,5,6,5,24,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-09-07,This Is What You Came For,Calvin Harris Featuring Rihanna,6,5,3,17,https://charts-static.billboard.com/img/2016/05/calvin-harris-hdt-thisiswhatyoucamefor-n23-180x180.jpg
2016-09-07,Don't Let Me Down,The Chainsmokers Featuring Daya,7,8,3,28,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-09-07,One Dance,Drake Featuring Wizkid & Kyla,8,7,1,21,https://charts-static.billboard.com/img/2016/04/drake-bg5-onedance-8wr-180x180.jpg
2016-09-07,Send My Love (To Your New Lover),Adele,9,10,9,15,https://charts-static.billboard.com/img/2015/12/adele-9x5-sendmylovetoyournewlover-hx4-180x180.jpg
2016-09-07,Treat You Better,Shawn Mendes,10,12,10,12,https://charts-static.billboard.com/img/2014/07/shawn-mendes-pz2-180x180.jpg
2016-09-14,Closer,The Chainsmokers Featuring Halsey,1,1,1,5,#
2016-09-14,Cold Water,Major Lazer Featuring Justin Bieber & Mo,2,2,2,6,#
2016-09-14,Heathens,Twenty One Pilots,3,4,3,11,#
2016-09-14,Cheap Thrills,Sia Featuring Sean Paul,4,3,1,29,#
2016-09-14,Don't Let Me Down,The Chainsmokers Featuring Daya,5,7,3,29,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-09-14,This Is What You Came For,Calvin Harris Featuring Rihanna,6,6,3,18,https://charts-static.billboard.com/img/2016/05/calvin-harris-hdt-thisiswhatyoucamefor-n23-180x180.jpg
2016-09-14,Ride,Twenty One Pilots,7,5,5,25,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-09-14,Treat You Better,Shawn Mendes,8,10,8,13,https://charts-static.billboard.com/img/2014/07/shawn-mendes-pz2-180x180.jpg
2016-09-14,One Dance,Drake Featuring Wizkid & Kyla,9,8,1,22,https://charts-static.billboard.com/img/2016/04/drake-bg5-onedance-8wr-180x180.jpg
2016-09-14,Needed Me,Rihanna,10,11,7,31,https://charts-static.billboard.com/img/2016/02/rihanna-87k-neededme-qte-180x180.jpg
2016-09-21,Closer,The Chainsmokers Featuring Halsey,1,1,1,6,#
2016-09-21,Heathens,Twenty One Pilots,2,3,2,12,#
2016-09-21,Cold Water,Major Lazer Featuring Justin Bieber & Mo,3,2,2,7,#
2016-09-21,Cheap Thrills,Sia Featuring Sean Paul,4,4,1,30,#
2016-09-21,Don't Let Me Down,The Chainsmokers Featuring Daya,5,5,3,30,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-09-21,Ride,Twenty One Pilots,6,7,5,26,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-09-21,This Is What You Came For,Calvin Harris Featuring Rihanna,7,6,3,19,https://charts-static.billboard.com/img/2016/05/calvin-harris-hdt-thisiswhatyoucamefor-n23-180x180.jpg
2016-09-21,Send My Love (To Your New Lover),Adele,8,11,8,17,https://charts-static.billboard.com/img/2015/12/adele-9x5-sendmylovetoyournewlover-hx4-180x180.jpg
2016-09-21,Needed Me,Rihanna,9,10,7,32,https://charts-static.billboard.com/img/2016/02/rihanna-87k-neededme-qte-180x180.jpg
2016-09-21,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,10,12,10,14,https://charts-static.billboard.com/img/2016/02/charlie-puth-m2q-wedonttalkanymore-hmc-180x180.jpg
2016-09-28,Closer,The Chainsmokers Featuring Halsey,1,1,1,7,#
2016-09-28,Heathens,Twenty One Pilots,2,2,2,13,#
2016-09-28,Cold Water,Major Lazer Featuring Justin Bieber & Mo,3,3,2,8,#
2016-09-28,Cheap Thrills,Sia Featuring Sean Paul,4,4,1,31,#
2016-09-28,Don't Let Me Down,The Chainsmokers Featuring Daya,5,5,3,31,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-09-28,Let Me Love You,DJ Snake Featuring Justin Bieber,6,12,6,6,https://charts-static.billboard.com/img/2016/08/dj-snake-000-letmeloveyou-529-180x180.jpg
2016-09-28,This Is What You Came For,Calvin Harris Featuring Rihanna,7,7,3,20,https://charts-static.billboard.com/img/2016/05/calvin-harris-hdt-thisiswhatyoucamefor-n23-180x180.jpg
2016-09-28,Treat You Better,Shawn Mendes,8,13,8,15,https://charts-static.billboard.com/img/2014/07/shawn-mendes-pz2-180x180.jpg
2016-09-28,Ride,Twenty One Pilots,9,6,5,27,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-09-28,Send My Love (To Your New Lover),Adele,10,8,8,18,https://charts-static.billboard.com/img/2015/12/adele-9x5-sendmylovetoyournewlover-hx4-180x180.jpg
2016-10-05,Closer,The Chainsmokers Featuring Halsey,1,1,1,8,#
2016-10-05,Heathens,Twenty One Pilots,2,2,2,14,#
2016-10-05,Cold Water,Major Lazer Featuring Justin Bieber & Mo,3,3,2,9,#
2016-10-05,Let Me Love You,DJ Snake Featuring Justin Bieber,4,6,4,7,#
2016-10-05,Cheap Thrills,Sia Featuring Sean Paul,5,4,1,32,https://charts-static.billboard.com/img/2016/01/sia-go1-cheapthrills-70f-180x180.jpg
2016-10-05,Treat You Better,Shawn Mendes,6,8,6,16,https://charts-static.billboard.com/img/2014/07/shawn-mendes-pz2-180x180.jpg
2016-10-05,Don't Let Me Down,The Chainsmokers Featuring Daya,7,5,3,32,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-10-05,Broccoli,D.R.A.M. Featuring Lil Yachty,8,12,8,15,https://charts-static.billboard.com/img/2016/04/shelleyfkadram-000-broccoli-qa2-180x180.jpg
2016-10-05,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,9,13,9,16,https://charts-static.billboard.com/img/2016/02/charlie-puth-m2q-wedonttalkanymore-hmc-180x180.jpg
2016-10-05,This Is What You Came For,Calvin Harris Featuring Rihanna,10,7,3,21,https://charts-static.billboard.com/img/2016/05/calvin-harris-hdt-thisiswhatyoucamefor-n23-180x180.jpg
2016-10-12,Closer,The Chainsmokers Featuring Halsey,1,1,1,9,#
2016-10-12,Heathens,Twenty One Pilots,2,2,2,15,#
2016-10-12,Starboy,The Weeknd Featuring Daft Punk,3,40,3,2,#
2016-10-12,Cold Water,Major Lazer Featuring Justin Bieber & Mo,4,3,2,10,#
2016-10-12,Let Me Love You,DJ Snake Featuring Justin Bieber,5,4,4,8,https://charts-static.billboard.com/img/2016/08/dj-snake-000-letmeloveyou-529-180x180.jpg
2016-10-12,Treat You Better,Shawn Mendes,6,6,6,17,https://charts-static.billboard.com/img/2014/07/shawn-mendes-pz2-180x180.jpg
2016-10-12,Cheap Thrills,Sia Featuring Sean Paul,7,5,1,33,https://charts-static.billboard.com/img/2016/01/sia-go1-cheapthrills-70f-180x180.jpg
2016-10-12,Broccoli,D.R.A.M. Featuring Lil Yachty,8,8,8,16,https://charts-static.billboard.com/img/2016/04/shelleyfkadram-000-broccoli-qa2-180x180.jpg
2016-10-12,Don't Let Me Down,The Chainsmokers Featuring Daya,9,7,3,33,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-10-12,This Is What You Came For,Calvin Harris Featuring Rihanna,10,10,3,22,https://charts-static.billboard.com/img/2016/05/calvin-harris-hdt-thisiswhatyoucamefor-n23-180x180.jpg
2016-10-19,Closer,The Chainsmokers Featuring Halsey,1,1,1,10,#
2016-10-19,Starboy,The Weeknd Featuring Daft Punk,2,3,2,3,#
2016-10-19,Heathens,Twenty One Pilots,3,2,2,16,#
2016-10-19,Cold Water,Major Lazer Featuring Justin Bieber & Mo,4,4,2,11,#
2016-10-19,Let Me Love You,DJ Snake Featuring Justin Bieber,5,5,4,9,https://charts-static.billboard.com/img/2016/08/dj-snake-000-letmeloveyou-529-180x180.jpg
2016-10-19,Broccoli,D.R.A.M. Featuring Lil Yachty,6,8,6,17,https://charts-static.billboard.com/img/2016/04/shelleyfkadram-000-broccoli-qa2-180x180.jpg
2016-10-19,Treat You Better,Shawn Mendes,7,6,6,18,https://charts-static.billboard.com/img/2014/07/shawn-mendes-pz2-180x180.jpg
2016-10-19,Cheap Thrills,Sia Featuring Sean Paul,8,7,1,34,https://charts-static.billboard.com/img/2016/01/sia-go1-cheapthrills-70f-180x180.jpg
2016-10-19,Don't Let Me Down,The Chainsmokers Featuring Daya,9,9,3,34,https://charts-static.billboard.com/img/2013/11/the-chainsmokers-jut-180x180.jpg
2016-10-19,I Hate U I Love U,Gnash Featuring Olivia O'Brien,10,13,10,25,https://charts-static.billboard.com/img/2016/01/gnash-53f-180x180.jpg
2016-10-26,Closer,The Chainsmokers Featuring Halsey,1,1,1,11,#
2016-10-26,Starboy,The Weeknd Featuring Daft Punk,2,2,2,4,#
2016-10-26,Heathens,Twenty One Pilots,3,3,2,17,#
2016-10-26,Let Me Love You,DJ Snake Featuring Justin Bieber,4,5,4,10,#
2016-10-26,24K Magic,Bruno Mars,5,5,1,-,https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg
2016-10-26,Broccoli,D.R.A.M. Featuring Lil Yachty,6,6,6,18,https://charts-static.billboard.com/img/2016/04/shelleyfkadram-000-broccoli-qa2-180x180.jpg
2016-10-26,Cold Water,Major Lazer Featuring Justin Bieber & Mo,7,4,2,12,https://charts-static.billboard.com/img/2016/08/major-lazer-gnw-106x106.jpg
2016-10-26,Treat You Better,Shawn Mendes,8,7,6,19,https://charts-static.billboard.com/img/2014/07/shawn-mendes-pz2-180x180.jpg
2016-10-26,Cheap Thrills,Sia Featuring Sean Paul,9,8,1,35,https://charts-static.billboard.com/img/2016/01/sia-go1-cheapthrills-70f-180x180.jpg
2016-10-26,Side To Side,Ariana Grande Featuring Nicki Minaj,10,12,10,7,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg
2016-11-02,Closer,The Chainsmokers Featuring Halsey,1,1,1,12,#
2016-11-02,Starboy,The Weeknd Featuring Daft Punk,2,2,2,5,#
2016-11-02,Heathens,Twenty One Pilots,3,3,2,18,#
2016-11-02,Let Me Love You,DJ Snake Featuring Justin Bieber,4,4,4,11,#
2016-11-02,Broccoli,D.R.A.M. Featuring Lil Yachty,5,6,5,19,https://charts-static.billboard.com/img/2016/04/shelleyfkadram-000-broccoli-qa2-180x180.jpg
2016-11-02,24K Magic,Bruno Mars,6,5,5,2,https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg
2016-11-02,Cold Water,Major Lazer Featuring Justin Bieber & Mo,7,7,2,13,https://charts-static.billboard.com/img/2016/08/major-lazer-gnw-106x106.jpg
2016-11-02,Side To Side,Ariana Grande Featuring Nicki Minaj,8,10,8,8,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg
2016-11-02,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,9,56,9,2,https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg
2016-11-02,Treat You Better,Shawn Mendes,10,8,6,20,https://charts-static.billboard.com/img/2014/07/shawn-mendes-pz2-180x180.jpg
2016-11-09,Closer,The Chainsmokers Featuring Halsey,1,1,1,13,#
2016-11-09,Starboy,The Weeknd Featuring Daft Punk,2,2,2,6,#
2016-11-09,Heathens,Twenty One Pilots,3,3,2,19,#
2016-11-09,Let Me Love You,DJ Snake Featuring Justin Bieber,4,4,4,12,#
2016-11-09,Broccoli,D.R.A.M. Featuring Lil Yachty,5,5,5,20,https://charts-static.billboard.com/img/2016/04/shelleyfkadram-000-broccoli-qa2-180x180.jpg
2016-11-09,24K Magic,Bruno Mars,6,6,5,3,https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg
2016-11-09,Side To Side,Ariana Grande Featuring Nicki Minaj,7,8,7,9,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg
2016-11-09,Cold Water,Major Lazer Featuring Justin Bieber & Mo,8,7,2,14,https://charts-static.billboard.com/img/2016/08/major-lazer-gnw-106x106.jpg
2016-11-09,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,9,13,9,5,https://charts-static.billboard.com/img/2016/10/zay-hilfigerrr-zayion-mccall-000-jujuonthatbeattzanthem-oeg-180x180.jpg
2016-11-09,I Hate U I Love U,Gnash Featuring Olivia O'Brien,10,11,10,28,https://charts-static.billboard.com/img/2016/01/gnash-53f-180x180.jpg
2016-11-16,Closer,The Chainsmokers Featuring Halsey,1,1,1,14,#
2016-11-16,Starboy,The Weeknd Featuring Daft Punk,2,2,2,7,#
2016-11-16,Heathens,Twenty One Pilots,3,3,2,20,#
2016-11-16,Let Me Love You,DJ Snake Featuring Justin Bieber,4,4,4,13,#
2016-11-16,Broccoli,D.R.A.M. Featuring Lil Yachty,5,5,5,21,https://charts-static.billboard.com/img/2016/04/shelleyfkadram-000-broccoli-qa2-180x180.jpg
2016-11-16,Side To Side,Ariana Grande Featuring Nicki Minaj,6,7,6,10,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg
2016-11-16,24K Magic,Bruno Mars,7,6,5,4,https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg
2016-11-16,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,8,9,8,6,https://charts-static.billboard.com/img/2016/10/zay-hilfigerrr-zayion-mccall-000-jujuonthatbeattzanthem-oeg-180x180.jpg
2016-11-16,Black Beatles,Rae Sremmurd Featuring Gucci Mane,9,16,9,8,https://charts-static.billboard.com/img/2005/02/gucci-mane-lyh-180x180.jpg
2016-11-16,Fake Love,Drake,10,24,10,2,https://charts-static.billboard.com/img/2009/04/drake-bg5-180x180.jpg
2016-11-23,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,9,1,9,#
2016-11-23,Closer,The Chainsmokers Featuring Halsey,2,1,1,15,#
2016-11-23,Starboy,The Weeknd Featuring Daft Punk,3,2,2,8,#
2016-11-23,Heathens,Twenty One Pilots,4,3,2,21,#
2016-11-23,Let Me Love You,DJ Snake Featuring Justin Bieber,5,4,4,14,https://charts-static.billboard.com/img/2016/08/dj-snake-000-letmeloveyou-529-180x180.jpg
2016-11-23,24K Magic,Bruno Mars,6,7,5,5,https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg
2016-11-23,Side To Side,Ariana Grande Featuring Nicki Minaj,7,6,6,11,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg
2016-11-23,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,8,8,8,7,https://charts-static.billboard.com/img/2016/10/zay-hilfigerrr-zayion-mccall-000-jujuonthatbeattzanthem-oeg-180x180.jpg
2016-11-23,Broccoli,D.R.A.M. Featuring Lil Yachty,9,5,5,22,https://charts-static.billboard.com/img/2016/04/shelleyfkadram-000-broccoli-qa2-180x180.jpg
2016-11-23,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,10,11,9,5,https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg
2016-11-30,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,1,1,10,#
2016-11-30,Closer,The Chainsmokers Featuring Halsey,2,2,1,16,#
2016-11-30,Starboy,The Weeknd Featuring Daft Punk,3,3,2,9,#
2016-11-30,Side To Side,Ariana Grande Featuring Nicki Minaj,4,7,4,12,#
2016-11-30,Heathens,Twenty One Pilots,5,4,2,22,https://charts-static.billboard.com/img/2012/10/twenty-one-pilots-w3j-180x180.jpg
2016-11-30,24K Magic,Bruno Mars,6,6,5,6,https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg
2016-11-30,Let Me Love You,DJ Snake Featuring Justin Bieber,7,5,4,15,https://charts-static.billboard.com/img/2016/08/dj-snake-000-letmeloveyou-529-180x180.jpg
2016-11-30,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,8,8,8,8,https://charts-static.billboard.com/img/2016/10/zay-hilfigerrr-zayion-mccall-000-jujuonthatbeattzanthem-oeg-180x180.jpg
2016-11-30,Broccoli,D.R.A.M. Featuring Lil Yachty,9,9,5,23,https://charts-static.billboard.com/img/2016/04/shelleyfkadram-000-broccoli-qa2-180x180.jpg
2016-11-30,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,10,10,9,6,https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg
